service,operation,status_code,error_code,error_message,is_implemented
logs,TagLogGroup,500,InternalError,"exception while calling logs.TagLogGroup: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 60, in _call
    return handler(context, req)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/services/logs/provider.py"", line 155, in tag_log_group
    self._verify_log_group_exists(
  File ""/opt/code/localstack/localstack/services/logs/provider.py"", line 167, in _verify_log_group_exists
    raise ResourceNotFoundException()
moto.logs.exceptions.ResourceNotFoundException: 400 Bad Request: {""__type"": ""ResourceNotFoundException"", ""message"": ""The specified log group does not exist""}
",True
logs,TagResource,500,InternalError,"exception while calling logs.TagResource: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 60, in _call
    return handler(context, req)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/services/logs/provider.py"", line 147, in tag_resource
    self._check_resource_arn_tagging(resource_arn)
  File ""/opt/code/localstack/localstack/services/logs/provider.py"", line 176, in _check_resource_arn_tagging
    if service.lower().startswith(""log-group:""):
AttributeError: 'NoneType' object has no attribute 'lower'
",True
logs,TestMetricFilter,501,InternalFailure,API action 'TestMetricFilter' for service 'logs' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
logs,UntagLogGroup,500,InternalError,"exception while calling logs.UntagLogGroup: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 60, in _call
    return handler(context, req)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/services/logs/provider.py"", line 133, in untag_log_group
    self._verify_log_group_exists(
  File ""/opt/code/localstack/localstack/services/logs/provider.py"", line 167, in _verify_log_group_exists
    raise ResourceNotFoundException()
moto.logs.exceptions.ResourceNotFoundException: 400 Bad Request: {""__type"": ""ResourceNotFoundException"", ""message"": ""The specified log group does not exist""}
",True
logs,UntagResource,500,InternalError,"exception while calling logs.UntagResource: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/forwarder.py"", line 60, in _call
    return handler(context, req)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/services/logs/provider.py"", line 123, in untag_resource
    self._check_resource_arn_tagging(resource_arn)
  File ""/opt/code/localstack/localstack/services/logs/provider.py"", line 176, in _check_resource_arn_tagging
    if service.lower().startswith(""log-group:""):
AttributeError: 'NoneType' object has no attribute 'lower'
",True
opensearch,AcceptInboundConnection,501,InternalFailure,API action 'AcceptInboundConnection' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,AddTags,500,InternalError,"exception while calling opensearch.AddTags: Traceback (most recent call last):
  File ""/opt/code/localstack/localstack/aws/chain.py"", line 90, in handle
    handler(self, self.context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 122, in __call__
    handler(chain, context, response)
  File ""/opt/code/localstack/localstack/aws/handlers/service.py"", line 92, in __call__
    skeleton_response = self.skeleton.invoke(context)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 153, in invoke
    return self.dispatch_request(context, instance)
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 165, in dispatch_request
    result = handler(context, instance) or {}
  File ""/opt/code/localstack/localstack/aws/skeleton.py"", line 117, in __call__
    return self.fn(*args, **kwargs)
  File ""/opt/code/localstack/localstack/services/opensearch/provider.py"", line 586, in add_tags
    _ensure_domain_exists(arn)
  File ""/opt/code/localstack/localstack/services/opensearch/provider.py"", line 367, in _ensure_domain_exists
    domain_key = DomainKey.from_arn(arn)
  File ""/opt/code/localstack/localstack/services/opensearch/cluster_manager.py"", line 70, in from_arn
    raise ValueError(""not an opensearch/es arn: %s"", arn)
ValueError: ('not an opensearch/es arn: %s', 'arn:aws:gzqj:eu-south-2:212486061750:rfinnraz')
",True
opensearch,AssociatePackage,501,InternalFailure,API action 'AssociatePackage' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,AuthorizeVpcEndpointAccess,501,InternalFailure,API action 'AuthorizeVpcEndpointAccess' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,CancelServiceSoftwareUpdate,501,InternalFailure,API action 'CancelServiceSoftwareUpdate' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,CreateDomain,400,ValidationException,Member must satisfy regular expression pattern: [a-z][a-z0-9\-]+,True
opensearch,CreateOutboundConnection,501,InternalFailure,API action 'CreateOutboundConnection' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,CreatePackage,501,InternalFailure,API action 'CreatePackage' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,CreateVpcEndpoint,501,InternalFailure,API action 'CreateVpcEndpoint' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DeleteDomain,409,ResourceNotFoundException,Domain not found: aaa,True
opensearch,DeleteInboundConnection,501,InternalFailure,API action 'DeleteInboundConnection' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DeleteOutboundConnection,501,InternalFailure,API action 'DeleteOutboundConnection' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DeletePackage,501,InternalFailure,API action 'DeletePackage' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DeleteVpcEndpoint,501,InternalFailure,API action 'DeleteVpcEndpoint' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeDomain,409,ResourceNotFoundException,Domain not found: aaa,True
opensearch,DescribeDomainAutoTunes,501,InternalFailure,API action 'DescribeDomainAutoTunes' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeDomainChangeProgress,501,InternalFailure,API action 'DescribeDomainChangeProgress' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeDomainConfig,409,ResourceNotFoundException,Domain not found: aaa,True
opensearch,DescribeDomains,200,,,True
opensearch,DescribeDryRunProgress,501,InternalFailure,API action 'DescribeDryRunProgress' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeInboundConnections,501,InternalFailure,API action 'DescribeInboundConnections' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeInstanceTypeLimits,501,InternalFailure,API action 'DescribeInstanceTypeLimits' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeOutboundConnections,501,InternalFailure,API action 'DescribeOutboundConnections' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribePackages,501,InternalFailure,API action 'DescribePackages' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeReservedInstanceOfferings,501,InternalFailure,API action 'DescribeReservedInstanceOfferings' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeReservedInstances,501,InternalFailure,API action 'DescribeReservedInstances' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DescribeVpcEndpoints,501,InternalFailure,API action 'DescribeVpcEndpoints' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,DissociatePackage,501,InternalFailure,API action 'DissociatePackage' for service 'opensearch' not yet implemented or pro feature - check https://docs.localstack.cloud/user-guide/aws/feature-coverage for further information,False
opensearch,GetCompatibleVersions,409,ResourceNotFoundException,Domain not found: aaa,True
